0,1,2,3,4,5,6,7,8
7250.741500539922,6919.316007340189,7993.252698750476,9377.08240127186,11582.567326178088,8255.664973536035,5657.187201088407,4836.544571131149,10172.561051214245
7290.87437737742,6967.303485789171,8003.921573418737,9208.284482639807,11357.129907151966,8133.594629469352,5518.177678130419,4976.6718060266585,9630.696109684803
7277.469724836234,6971.918707788944,8018.063899989029,9172.635077795214,11285.311164175131,8433.219669775792,5252.3802222520435,5003.189215249995,9064.62719519787
7324.777616559753,7019.523023261353,7952.328279173386,9333.902066909772,11195.565987907186,8673.289117646684,5090.45521001929,4635.4134225656835,8729.867746588558
7326.451895522164,6986.974434271166,7912.388537364414,9399.969398992025,11373.448586569864,9089.722883126738,5414.187761074789,4255.095803965796,9003.559146092883
7361.570753100152,7041.907452935772,8003.415937806661,9449.052633436302,11510.557786943367,9183.741200645887,5736.660541893468,4320.741724960283,9100.797271849959
7368.763086336146,7012.648761260632,7999.684073435824,9373.313467106449,11408.095604104406,9076.683682525256,5736.814038696038,4372.567467792438,9007.909361587977
7397.6811116146655,7000.18421008215,7975.695953389372,9181.870749412856,11306.85396426915,8763.727357568849,5791.616412107223,4460.017894836918,9281.864701300035
7516.754751231161,6956.848917378979,7990.976212261005,9092.149831343206,11576.179497134468,8632.833062148089,5859.840808976829,4354.603388944046,10278.245348038712
7536.342386669406,6935.746912357037,7915.398114608145,9261.43965370955,11573.763993924209,8557.580624474205,5729.954619055462,4374.774182530788,10761.994420990031
7511.519190573087,7023.647465502551,7893.640616485308,9306.362314677015,11633.060816613875,8557.016526435233,5657.238392338637,4390.3171150773705,10453.727366876274
7490.368240257462,7042.694701630476,8068.831842962162,9315.356095903271,11434.998162299777,8709.126380758786,5493.825732368839,4483.624849156878,9641.273301573117
7402.244556799212,7039.89886985566,8122.99125919077,9348.980697853325,10972.17672507841,8941.91067849144,5521.086431882445,4466.695891217734,8950.94111302905
7441.160151814538,7014.168451077123,8140.359193021135,9218.776979898224,10689.576947870066,9509.588630838562,5714.959038430476,4680.171289294489,8589.678561775974
7514.067025514401,6922.279487044632,8163.203811506712,9008.993191438285,11037.150284767906,9820.70852570127,5900.637538609758,4635.3158260857435,8588.071173743252
7569.775551026428,6897.330950092236,8079.503123899627,9316.58236070823,11199.240404107666,9742.429373218754,5924.755725485818,4362.646328585134,8274.006359902894
7564.601126047074,6943.514458917168,7994.325114196862,9361.912791684996,11389.736352889598,9448.10035820031,5598.421117797181,3936.804755317443,8475.915491778283
7521.531558288665,6979.76571052435,8070.362109723994,9402.068693667508,11497.815639622422,9025.027585636872,5377.863828053361,3819.3906863755583,9356.894727440153
7438.602490578298,6983.100390458335,8161.44581695166,9378.619430420047,11342.66700076158,8665.506652796275,5469.348666315243,4144.048037681534,9278.11694727205
7484.916791636794,6943.294956079706,8183.216013603031,9250.855248412614,11129.29058811327,8757.339739311743,5635.987374021744,4577.6328595302875,8937.689983972898
7555.156734896347,6854.118114132711,8185.507101285135,9049.787737400344,11285.120770037547,8944.545838020505,5730.768977967959,4639.946242775615,9035.188119108556
7612.0514267220515,6864.287038745523,8124.223274905342,9152.714599853402,11368.699998091926,9277.890108850886,5697.910624144676,4563.10006158715,9425.341107390674
7606.578216924162,6886.329372050512,8047.953148182684,9295.937551597768,11335.283422035463,9450.055047799731,5446.6512081975825,4388.48837170529,9213.067023779162
7452.974076063766,6917.322348365309,8122.148934256979,9317.25076949163,11298.62270524496,9415.654818725487,5203.68610819114,4420.21396095264,8849.43475117747
7456.591441686664,6870.630667650075,8193.289090948645,9323.053807272114,11173.265690336832,9537.68654266957,5596.308525403287,4371.031665644737,8496.975904709872
7490.550078007448,6820.287522073747,8250.945457067968,9182.040794968643,11121.924901689763,9686.679656549913,5798.926319919154,4099.176258377753,8245.295987152293
7537.397780874183,6868.33418923182,8255.420188722399,9083.356286443473,11500.161922886793,9706.795414344546,5631.701696690239,4055.320210369688,8137.066804426588
7592.620354811639,6882.15488457285,8202.590599474779,9220.17003499713,11574.288791415778,9196.229234169088,5594.228014330675,4218.102083682877,9099.960064346362
