0,1,2,3,4,5,6,7
1036.118334390887,607.0241913137822,812.6643728012779,321.25709500579933,266.3942181923921,492.87027212645944,482.82239440118656,486.89639789119946
1100.5484297702249,615.2864580504647,773.6302857067215,284.197064596456,266.6975631517029,382.8596310061344,417.97073543394373,409.2018328488845
1055.4224329922151,618.1850656023313,692.2286215190367,378.3267406803795,230.72732791257005,462.8000943900646,663.1969497628954,573.3354246208695
1126.1183545900662,584.7339248388956,546.3504340371655,669.2832531031952,665.9656540097524,413.455708122485,603.3962663991085,435.5638680468365
1113.2044528468834,685.9505821852765,904.5775882130771,384.60252693078377,814.4143738558316,269.78584029089996,304.3220646384421,451.0361861321338
1092.953987076634,588.7204682300217,924.2089663052476,340.2860995775051,349.7092949170766,228.77320530879481,545.5895428203511,657.5321507518316
1091.880461495274,579.791669868605,680.4298623247801,306.7606523379288,260.40255140619576,210.10161747749044,377.2808445618584,304.6545731328994
1066.9719290800388,598.8193731196602,579.888220074731,276.90634230703023,476.8156553079667,284.71297805778056,459.9666513247132,439.418902422834
1132.7381349493626,677.1864938793982,569.872063486933,317.52328862851186,650.2689102085847,308.8169087831967,380.7448080980137,352.454207941719
1081.995234410813,831.6828756792057,551.8409938685737,223.2676923238165,644.7176447183098,325.02307236679775,332.8233107220168,488.9367557005065
1199.7767883085132,726.2764953531882,547.2903234629779,334.272291440642,336.07981593155404,270.2422600714209,389.0687644698163,232.61958189229588
1145.1264698547693,819.8556750029248,534.8559663635999,316.2852246260373,277.11215332894864,285.21353444674327,373.3114349748907,467.067003496407
1263.351791531032,804.233367378742,587.8975399553196,362.5707690821323,272.227143503698,240.87532891755237,332.1041423841064,498.15591646888316
1144.7981382204307,614.8607247733048,540.643551372382,472.54869519517086,261.265375340703,268.7443893952263,379.1969264956155,387.55412487015485
1073.0139571043594,569.0494363417615,521.456776512771,475.81860805898856,362.2439486272356,320.98022332003814,442.87701516269715,565.9128530156188
1149.3732542073835,590.035310204342,575.2703259067946,328.15626053833773,345.1744006120663,765.158188244144,430.6827723176417,697.755999655024
1136.6923563644398,560.3488555839717,538.5807820288618,312.89608861677556,365.204968176017,805.2733402422012,395.63894479538993,428.69216314115965
1100.7925763197795,582.9570504452155,656.0549410139996,351.55885522604547,766.0223525588135,453.24850562085345,927.9651620847959,496.5847481322549
1123.0191995169096,640.7254281893973,601.623234374196,325.92113023419614,390.2233197123186,264.5589206514708,676.1721448190311,481.65738945082853
1482.5535667303432,604.7297532204536,729.96889929333,339.9731880698128,401.53350528669523,417.08293791506446,429.6719407591626,496.5898355676924
1247.8006737820456,614.8022408845264,692.1054308828872,316.29023683815996,259.1317021487574,792.3922149737224,483.2939126238539,692.9260726191776
1212.3294619368376,686.4078288241748,644.3655175879486,270.56313132182436,211.75467215809942,667.8558885075062,658.3475898858351,431.92280581761696
1123.0531850722507,659.8577853245121,580.1248566031513,214.72082276585297,288.435816908599,446.06358335085065,843.4509181735149,372.496527414422
1197.6033811259804,829.7023575374047,588.4543926157775,283.3425026120867,294.19694160166256,299.2848814212612,994.9597446260952,341.92819215678145
1113.1486861215758,589.4816012737928,544.3231741510555,249.4986404945387,244.5073637661858,356.18071640197456,595.5773585353544,430.08835777639
1145.4285566924493,825.2480299261656,526.8936106388312,206.89611709780687,352.1719819281533,538.2994127820143,580.2246072708274,438.386668194219
1281.842840480275,700.4558186213438,533.8294928294007,326.98785761054535,211.36236681807884,510.10817776615806,727.6986943954539,420.9955392812802
1159.5119539126272,822.0010165948277,564.567416327537,371.83369123870057,218.60636550402361,908.7880051996513,836.7621618658771,350.6190141766365
1109.3822197785555,818.8683845365325,547.2857187753579,318.7662142328218,508.9231234019739,526.3155393033338,827.8826778980172,740.7522853719403
1087.2715680105516,643.6926028864858,538.1176747798079,442.24642454713825,292.4167590159446,498.9465116218547,547.6205472708344,623.8061817818796
1083.8483782214616,586.634279747246,542.0458200452465,341.19910942696794,458.320480366113,350.91934881913255,566.4246529167251,442.39464840931385
1128.6604919708388,552.6237654792553,560.0410018534817,285.7821608017453,548.6649640052754,424.0074233158811,617.6778528823949,450.70233891152503
1090.2686232061142,572.0495376802186,645.2215825068693,341.8297924612647,414.19009188920006,497.7091466653711,455.8494810928461,357.13552274292437
1113.7333568050935,617.3412633327264,1081.925498676429,347.71907630043745,695.767182618256,511.5456735907014,357.248157540459,440.99578856798587
1101.7495795616849,710.6757588530176,527.5604253835652,341.9461835779724,324.67299150996445,224.2079713645478,346.63983816962866,643.1225253403879
1071.3717078224527,583.6638923335429,812.0391665375289,587.4406748394582,424.3440745192612,677.9018160254865,394.10376327991327,427.8786243324199
