0,1,2,3,4,5,6,7
1943.9859695355374,1346.1652390832824,1345.658743259987,1208.0268288159725,1758.3627553513966,1079.3317222583757,738.3009924691112,591.8447510586672
1913.9675052571868,1416.9098719947708,1444.1328722063681,1210.1553238475158,1753.6244720441257,1072.524491719119,739.4992404308084,578.0890033975828
1882.2935955297698,1453.091570583236,1414.4857765940642,1292.6494684836068,1749.4980675496163,1087.0856264582214,734.3603805557947,528.1262692493592
1816.1689710150147,1410.7567249435556,1423.4807468381161,1218.1890892870485,1743.037954539906,1075.598474321672,782.0114968536476,523.1704486381525
1772.1592929514438,1386.702204482457,1549.4667632588703,1304.8358046100677,1763.3617820458578,1063.883853476038,785.4937259693389,494.59952255324083
1778.7726771475934,1338.7794424867895,1674.8590968068497,1363.9357937660798,1785.3810885205708,1101.309820347294,727.9486869721287,509.5520205365555
1857.6300611665527,1330.4956953105516,1657.5858393618332,1352.824398778152,1777.6287466865706,1102.233885374599,739.2963818274335,519.4902761129437
1992.170053141529,1369.344058875873,1526.3253004611008,1259.9732913896103,1750.7750338049964,1103.9264842409061,726.0376891386636,500.39986449347697
1974.9416159886919,1394.9090763706338,1441.1983279547187,1238.1782954252863,1801.8244419387447,1088.811845793352,725.8818720488823,614.9662494529593
1831.1556830518994,1400.8779363358,1422.1033473031566,1227.2011595827619,1806.038359701002,1095.62919954692,722.0208021619233,507.69020750348386
1677.7710597846278,1384.8277904535248,1364.5293087411058,1220.2790062770707,1787.1710192561286,1079.958448420443,784.4303849400197,574.660523893032
1611.201977565827,1405.6111383471098,1404.839647691306,1240.9105624603071,1723.6421742646894,1061.6516986200602,827.9130081922166,615.9296449894318
1888.7820055354302,1432.015637995293,1381.411117037766,1255.0706317565928,1707.9091715973468,1081.1188791910454,771.8775527713127,619.3752482121248
1640.3525609367277,1417.517551977656,1415.9230589158285,1250.0781700059872,1693.7708236821293,1081.804617549992,764.3943968073614,539.3036517759483
1770.0312199668356,1438.6653536049168,1437.9485748144812,1213.1791552705565,1728.8655393588708,1074.860941464002,793.8105789002433,528.3799816876541
1815.5258409320477,1449.1195107110266,1431.3016843973123,1230.0142765234125,1770.2590300839645,1121.90254580158,814.7851507206983,436.2953874932892
1770.155418296971,1449.4496118463376,1411.2633408220881,1247.8590139871162,1787.480375231181,1046.1814589177181,716.5812480211304,421.82968534195743
1773.5379171084735,1427.1067569109484,1400.171803389696,1272.98965518123,1803.4674272842162,1072.0740224426274,711.0911769604679,477.68475632867705
1810.4289554174459,1357.4383644931488,1407.184420362075,1328.7321547811025,1782.4589383998352,1115.7339748309607,808.1284252895059,444.9253060134895
1803.2104402844454,1362.876465907029,1404.9883974512368,1294.6535750919209,1771.9517310230444,1098.6092143143126,688.5887926481221,429.2955972842673
1728.9996979214889,1356.4141617120345,1437.7169644326673,1272.5002368905837,1739.8325790497624,1086.4080905960582,682.7155961505546,414.38251485943454
1692.5208492736115,1297.0209784084045,1550.4703545769385,1285.8933519135442,1771.4374312059806,1070.6563937599246,721.3776225816633,448.72418262873646
1756.799538805959,1265.806745938794,1534.5196816378789,1249.8458037324192,1761.8966160543766,1066.2772910803278,706.541843122208,448.49034382627906
1817.7014702631075,1510.5800753079816,1489.6664335220005,1257.1865134197014,1724.9606932438735,1078.143092790729,666.6783027719572,625.2901403789554
1824.375966824653,1284.9703015359967,1519.7523850133614,1284.0198423416011,1730.7574879145297,1091.1870758057307,688.8591311468316,408.73259284944726
1822.0685819052878,1324.722368983113,1529.5484254881073,1268.3422418729701,1749.0847664919925,1073.2464989857817,652.1722913332306,450.9935883192979
1784.538031273796,1609.605156444655,1404.6085970968966,1379.2123103905524,1802.4029411906745,1059.2277516374402,736.1311525813994,441.15357394482686
1764.3612190439762,1572.4437704063332,1352.9656955851574,1568.1210507128376,1779.9148132582309,1056.7634258817027,764.5465672242183,384.77891135600396
1739.2559290224901,1477.1952342008624,1333.1379677285358,1601.7290894499206,1741.1326563188697,1056.5536577352366,758.1481636946178,447.8375219321468
1730.0486739034377,1451.7500992281077,1290.0266504363908,1414.4449245802807,1713.8965223651082,1054.575742333736,725.1043577591684,441.7366029014283
1674.4687768838317,1473.7150592600788,1394.0357388386076,1359.981833217835,1751.8950894804073,1058.4577153041366,741.3617656161605,400.9903896722775
1693.9267531439664,1495.1623754696334,1397.3893003757803,1323.3167697972758,1762.7988738256322,1079.805386850515,752.1864819576091,434.91440166656037
1841.4966106023724,1319.306697334465,1450.8053205454812,1336.4328281143078,1772.137597673233,1122.9021880329535,698.0298785395213,454.44469478657396
1968.474012296622,1338.1648692920323,1538.1931518651993,1346.8074699369506,1768.9422495044703,1137.3104277445746,737.2224762701102,408.15272911948676
1964.375275354095,1362.1759435913877,1470.4499688088317,1398.7821296038053,1728.5876387032692,1126.583914902911,731.4679722158712,645.5833147663382
1670.3942773333126,1361.9145070014308,1412.5777705652906,1474.5099234713484,1758.4604854401011,1067.1104828208593,724.3838777349637,534.992843843799
1637.4400852632893,1344.681415332886,1406.5816662208777,1622.015013952964,1756.6253042850567,1071.6637900108076,707.2363303607865,591.5455422629511
1633.225874029625,1357.2197914481012,1350.8284894421786,1658.082742460674,1762.2040572833278,1071.1219783659358,662.4407488474593,559.7117580708288
1670.5864012611037,1348.087571146748,1335.5496930270917,1569.8603706696174,1751.9860586763116,1059.7450888773556,691.0542745279524,523.9284509887696
1750.9630186784273,1373.1322574296203,1462.3631315853443,1476.05802891073,1773.7387870400946,1053.0890484924755,712.3722413213945,525.455839901195
1816.0895852818858,1315.5164922169038,1538.8698622043526,1410.5415449863287,1790.768256525082,1069.1841420052938,708.2435859689907,423.4844751302532
1814.2797630087516,1296.761321776099,1535.1525576228196,1457.335579985052,1797.097090759082,1083.4868818739326,740.7622663870733,447.800511262255
1722.4207155667284,1353.240762032322,1512.1795782364545,1567.727419984697,1768.9784399238576,1063.4557954049162,740.6448923194977,453.07531195099807
1701.2587693620071,1325.1889313981258,1350.9171389015196,1596.15981284632,1781.6073650352712,1056.7214341126848,715.9805912315787,444.03907632615477
1736.2515539433507,1301.9136028368016,1308.3630216677223,1637.5287897341325,1811.2257472186297,1074.0111917832585,722.9076647594278,496.8640785200486
1702.1328242100997,1341.6387049566852,1333.7730202061105,1749.2155623839578,1779.7799870961694,1078.0258972932288,790.7096943101471,415.07688833045603
1596.4028726271981,1283.20710774708,1328.4665066099758,1819.394819833739,1738.0427079165988,1070.3844366158703,792.659343953522,496.7258879951056
1588.1055054282392,1296.5512847440784,1334.2071162878601,1753.3130188954763,1777.5293722725455,1071.1733224811649,736.7051355152164,463.77166443312973
1723.2635792095762,1304.479988964267,1375.4135647786063,1653.4972230021388,1821.993816513936,1103.7652005530979,716.6451585288131,499.4337227499105
1760.2877004158904,1308.1822482828782,1444.4992655781316,1560.3462956767953,1750.5870455636878,1131.5327817365292,718.8707287301887,468.9092218566958
1617.838293885499,1314.3796142080419,1532.8853155093866,1601.1940125020787,1736.6725343830758,1091.6075143802102,692.6041317473573,488.45575901482863
1520.5914405246865,1326.1993956390513,1571.3640382797703,1661.127871458467,1752.0898194155427,1097.8694821286551,668.6283621959549,430.1455817207456
1488.1922494144321,1340.1402624949942,1459.5732037949272,1727.5527474924363,1776.2185371029123,1094.2617132183498,667.7731529882278,503.77516674395514
1523.6874417865065,1322.944520134409,1477.5009310497715,1804.9042781100131,1794.5136843229427,1065.095439443813,693.1839705294221,495.0914264940683
1604.5986151114405,1318.7911371019254,1415.8198523087774,1359.8918317120158,1776.5488080500463,1045.6782304289834,698.3362418319945,406.72140236671225
1643.0438874652411,1308.0054294961546,1357.5517021721578,1370.7550855412235,1766.6015398309405,1056.860799464462,702.2180583000835,508.58044952556713
1598.80689924628,1319.431942594224,1349.740814767196,1276.5479007796162,1764.5397550185776,1054.476806755119,705.3743638437619,515.6694149678358
1578.5212205903567,1302.4098441080819,1336.6706097021877,1761.5043565576937,1755.2799224868327,1074.3262824388894,761.3859977331012,429.4932457894388
1612.150531348054,1305.280463935776,1350.1770335164188,1780.3202174800335,1780.1926874611313,1055.3518916067558,852.0286064912568,480.44273290560034
1608.7852134472346,1312.8394166836963,1369.6142565126645,1719.5813174269956,1734.464121346229,1069.0409611293364,703.7487190067759,508.883939734258
1563.8706593166842,1337.3572430836434,1366.5155001646256,1686.2009948250516,1751.882516776856,1075.222632841774,749.806423057504,476.04168767148946
1501.50120856735,1312.3789099923442,1336.763421365147,1628.8207726664616,1782.6219121781412,1092.1599042571538,719.8755176987363,465.82171657066596
1550.3273091192007,1320.2376381984811,1466.4412107739522,1628.8400338160986,1773.0113395518815,1079.0419824044798,692.180052457477,463.3443398584901
1660.7701297406634,1307.5972098552463,1472.3818672591642,1587.330194150023,1815.7029680771552,1096.892720817118,715.6328651108364,549.9502219618514
1606.0484429394962,1315.065189644157,1586.4753082990567,1816.71555641485,1802.1304809860321,1083.3476483599727,735.0291056552131,507.99034774944204
1439.4521379472524,1324.895182825078,1556.2436833310041,1802.034362803524,1783.0100883904095,1054.7618648141458,849.8789116849032,480.1928346396701
1455.7164168006282,1317.0667689428897,1477.5843917025613,1806.8438679554083,1765.3910016758928,1042.5819222226726,834.9583649195035,522.9872666702465
1424.5891368097136,1313.0516115960095,1428.842510842651,1791.1978832067834,1688.0172653090035,1046.4292081763876,767.6089899129746,490.3038353311732
1523.0821833546806,1347.0514569442048,1485.6147728944857,1791.8283086196486,1753.9772388968563,1065.8584632762643,716.8441141489075,504.72300073464163
1542.3929721333254,1366.5806058180412,1534.5489126427026,1841.3860257044391,1787.7604182673674,1055.9980805360535,813.5974070542009,541.2993276456467
1491.0095319807704,1405.0831959855484,1449.4689048067119,1829.673609127938,1780.6538131560158,1071.5078636665305,695.1737991647208,529.2689689022495
1484.1735825861053,1334.707749158159,1429.1788779102956,1890.0913216600893,1771.5913879616028,1103.2692992771529,690.8119080505844,523.139279163395
1583.257914583402,1414.5235286229477,1494.9563947597605,1919.9322890069445,1773.985714399944,1116.7455445784371,698.7959836024346,495.71327586226096
1589.878839084749,1370.0435016921954,1663.4628974529303,1897.6485326768268,1776.4359548822663,1050.1758699926843,673.314032812106,511.40535000064546
1503.7004762756446,1304.1346887498246,1358.6256155370927,1855.5819366702378,1776.3975866900305,1079.765496823703,744.7243343917906,497.9969604121877
1507.4023798195838,1330.7986474398103,1440.3344254686706,1883.7847832124182,1798.3865794236247,1116.339040864482,720.1051987945114,538.2557348775013
1543.2768492407583,1301.0084005875085,1379.6021520411634,1895.9700096659928,1776.544520679857,1087.077928677307,674.1575619846733,488.2289789192501
1552.2373506960944,1305.5290309056802,1346.8034230759476,1926.116121104815,1770.7339860683542,1076.1298002580377,701.1571520868408,618.9604012420966
1531.859348493036,1316.9742216676866,1409.0282655375001,1873.8941560223038,1796.3594616317093,1052.749712909707,693.3905433948669,540.6810434162363
1535.992805510135,1314.1900228786099,1468.0568927483482,1852.5042207861318,1832.4627093547529,1052.0353772551578,651.4288269354828,557.8786349935584
1531.824050465502,1317.8314125092847,1402.7975748985286,1841.8604123569298,1876.253352324884,1101.295444555245,683.6579027803666,611.3324766734635
1449.2809650198708,1357.7904792253057,1377.6884533816458,1841.568384163315,1815.07864598862,1075.0932477346805,707.0214810147687,595.1139183717603
1405.5300881930332,1446.2291989280905,1517.0242644310656,1861.126956694245,1748.8014830791665,1065.0196979172883,751.1995241921903,505.64209947388554
1414.042219573718,1441.4034222060964,1516.1979846749248,1982.6120672467132,1643.259897795907,1069.642546318979,792.8566940210259,525.3124846702125
1450.0269067816357,1426.2753928110685,1408.9815229686005,2038.8906100839247,1666.0895844612696,1060.5390454022706,751.2225909430641,482.45598103509656
1526.4436554908425,1450.048071699366,1331.206118017546,2003.920341568265,1785.2206929587865,1034.9326240376986,729.3654118975306,559.843697688886
1521.437854660434,1451.4941259975087,1288.836424084089,1960.499107647812,1795.9094446171662,1050.9778915449356,699.0678675794381,538.8774610816397
1533.0405654586896,1394.3647550322128,1357.413351012623,1913.2534739736843,1785.8582349990775,1068.3454368418545,675.7896301342453,572.609721823291
1640.896190495785,1347.5841100894907,1359.227213286239,1920.0115613290018,1724.3691983908157,1064.496206520025,660.8393598767052,504.5795546855167
1668.3590451264558,1358.113615692509,1311.8755227864892,1887.1412245925642,1754.2290695832096,1054.3926287445825,660.2950659283762,581.9887808039452
1628.0163020076106,1400.2556527300903,1476.600415362529,1860.460757597468,1794.2078912961472,1068.9645824996187,682.0717534788923,525.4313130739906
1608.491861753342,1424.5925262663059,1503.093780426276,1881.1627382926692,1855.9962595653055,1089.1629293195947,666.5672986502565,486.08050688869463
1571.7639925568851,1420.396392136693,1408.7869347382268,1931.2980991833392,1838.398351587925,1090.935416318351,656.2808178462868,498.47347091583197
1568.8321900815022,1434.9516324405972,1394.8730313324468,1931.9327429114753,1749.6335313316263,1083.094221809299,727.5705815199962,466.19935679972605
1524.1414579988266,1476.6047099411555,1526.150866640881,1930.4675929288117,1792.0119225495591,1108.0265698940118,735.132455421593,484.7387591492688
1507.261510908476,1492.8141876614884,1461.5855183984702,1905.7407217572963,1818.0044560455028,1123.2546064954745,752.4455040733312,509.96545016308147
1572.43865248785,1523.8738291921527,1418.256824159511,1870.2388050032891,1770.791948041203,1076.7211938157104,740.1807149193037,534.5065301178364
1589.7799371428785,1530.7699270284684,1360.2216073127158,1857.7711206691622,1772.2936376350353,1065.0854248824276,730.9419257310908,521.5653733060999
1562.888054413166,1532.0892984040497,1474.7021845066515,1845.428002046511,1791.1641275572433,1084.553834595509,703.6427585279814,542.5258414920378
1487.120522250262,1511.8418436072582,1459.116617996025,1884.3462371143933,1811.7432147991733,1064.2340599860843,707.7100899491434,597.4421408553615
1481.8152435877194,1500.1853087026107,1436.290272262905,1880.1512256883018,1807.4582938062401,1052.681531432451,715.3412498027409,621.6730121908803
1554.7707805599825,1506.4591747888007,1349.328779741746,1879.3860833585286,1784.242312784229,1057.7691651233233,700.98720883893,517.7562707242653
1621.9108396681913,1515.8713549463557,1339.0457077686133,1876.513200443768,1801.5736359983875,1061.1522598736044,769.7127958809781,550.5883506246317
1650.7455325213539,1411.3866786487777,1381.6855084261495,1884.9728948565823,1838.6201116970813,1055.1445140109322,764.0255958412522,519.081963993012
1615.4316964431432,1385.4941247887168,1357.2587562822955,1822.9709104720368,1785.6500216762904,1054.211156097662,719.802016091163,468.95711896991025
1624.984393310101,1416.8547784652742,1391.1557201696398,1760.9339475062973,1804.0829861322977,1073.8797857147067,697.3075033658312,438.9575405770056
1651.028298103574,1473.9833467341302,1440.1909694277422,1764.1314346629053,1782.3178814100584,1063.2545275854288,704.6859846640549,476.3395559163915
1699.558405551841,1468.4843691251297,1484.9733380849589,1644.2031637776604,1768.325514166815,1084.9122293933342,682.2132602865328,474.5760084567399
1698.21761553091,1468.641426922868,1435.91281495667,1654.511223783111,1775.3877183063464,1088.4092069635942,659.3189441398792,438.76214408669364
1662.1768393138366,1484.3974852216174,1529.7061500625775,1578.068056505803,1806.8981700366696,1081.4564678606532,671.0669077943082,460.9835875335077
1682.6878278183158,1514.482139827235,1678.0202225304092,1507.816349336292,1819.955737490764,1088.9566010476685,669.7197851514576,491.3702088453486
2142.2658236199973,1534.90331858761,1561.778990079891,1465.7214600316395,1796.2251967734987,1110.1979856037947,683.8800509625594,441.5344317755356
1878.1756822723835,1542.992066538132,1608.4621924102244,1471.6598390181973,1804.26164265691,1068.1102278137628,693.5606044632215,446.7350551374344
1656.504739834967,1534.5431680631052,1622.6032792471199,1459.2764258857017,1805.5394002111204,1074.1092893053892,705.4489451314279,388.4480880383306
1562.2469147186182,1385.17693736114,1654.7607614374174,1462.3498027535575,1805.1594454838105,1088.2417355306284,708.7593321125529,474.50033940053794
1644.7428973061485,1384.1735375541966,1758.6255487582107,1381.4312625700397,1830.5592911979588,1057.2098627059172,697.5574524387619,469.3105404152696
1780.8057705124827,1346.0819274080347,1601.0729165936693,1359.3070558680608,1834.610937416883,1046.2375369881238,707.011945666019,414.3240452797652
1761.7963623785377,1331.1294216687152,1573.559653179268,1365.0599769296534,1810.0262874768246,1060.0312038547004,696.3635289349196,415.20080162905566
1828.8956217871953,1369.7208333661617,1625.77290546413,1311.003722849129,1859.2464563871165,1055.0593987375717,702.9659799185044,402.4895873660378
1829.49863840862,1396.2260020724525,1667.0768434980603,1309.7044928140397,1853.5538014573983,1052.9942901800707,722.2146412806613,413.1064785172818
1500.7258834016939,1397.066549397433,1574.195338165291,1288.1680099209339,1812.8607296323205,1046.1700579766116,678.8754910056322,359.7656877796373
1518.8650245254369,1380.8515897102736,1502.4441010551818,1258.6808768627914,1805.4678369908008,1080.0901562625181,681.2220326195321,455.9051675672162
1522.261547393701,1320.1121391279357,1501.8786457771414,1239.6997218020038,1784.1155520431055,1084.229282930346,729.0416791720078,401.31604648879454
1569.3203114844398,1289.0918602427896,1585.4635271170837,1290.5196404503213,1762.1142603467329,1103.9187513461663,669.222444118092,368.7324641257322
1676.550697115012,1291.8238008216715,1625.3452534273708,1277.2806706989802,1800.289923838827,1110.5483959726062,654.224457144659,415.2527552981003
1617.635384949018,1333.595252148088,1667.5580404837883,1212.5748379899367,1812.7181974856546,1093.5719258114627,671.2554117975944,378.4067099221273
1542.6108362194686,1371.7718912178666,1684.8052721010872,1216.6664436963536,1805.2605614820798,1072.203017496654,719.4252027485298,354.9019203697066
1491.8533633188315,1385.5214638583848,1714.5931855987321,1222.7332320573657,1823.4564538796733,1079.8958178907903,747.0845009539527,474.15294126288654
1596.1453220570893,1395.0439033716927,1747.4449509416422,1222.3170875628457,1819.5341651690426,1070.2268237560468,713.8666524313542,464.50324508250225
1650.8202352967842,1404.3108925067074,1739.366005519737,1268.425304210247,1807.7599712135084,1053.9909075266899,725.5248232423573,407.2600614231048
1607.5073669088777,1442.7467539103816,1738.7114312753522,1269.343403682516,1840.5547725630593,1062.9000481846847,698.1442744012162,576.8421891058819
1465.7848853974606,1434.5064093953429,1748.8011957271115,1246.7650181449494,1823.1587522434197,1055.1733422622137,701.4338372372398,492.1165858704778
1526.754648772485,1511.8831142508177,1776.1496161163197,1264.7199960096398,1825.5175040283502,1064.0057787196067,676.0932823308925,553.4107573391602
1541.763918459764,1523.2881274537226,1847.5239839495273,1287.9647552218241,1823.0145628912792,1055.183664733982,653.8511771628608,591.3032749012613
1468.1748450509167,1550.7500762044492,1757.1720678586303,1343.4756075014066,1861.0273735364453,1067.1954268816194,673.3622071075198,552.3806365311666
1776.9172371780594,1540.7635427911987,1651.8787949609834,1401.3101963801155,1788.1242021896132,1073.9234709128677,671.599405901697,492.1904284927769
1787.990769921099,1514.9882779071079,1605.036983525432,1376.7438125498863,1800.4630030688936,1082.006768392537,685.8417113263076,562.0015922484054
1838.514277919445,1408.359726070876,1633.3910526836137,1343.9514761690912,1793.9196552022033,1064.6309564310093,670.3109198759341,535.6345073298158
1977.4933007417928,1383.0734155982334,1725.3859842378747,1256.6908036962438,1801.169118969577,1075.673546027821,690.4954194304929,512.0506316326811
1844.2741393795734,1404.1112200520315,1713.3445851463198,1229.6517842583685,1843.182830154647,1082.718686716381,681.6067494090877,544.0773211740147
1820.084124502924,1415.4204063710963,1736.0323236319784,1215.0821440549707,1818.785274694479,1083.7966535844025,725.0578788279602,406.70401490000773
2141.0745768385295,1451.2564649055741,1788.3532637705732,1298.9187919361843,1774.909016478753,1092.370882813662,742.2566033335385,365.5144687132166
2180.0467965995413,1449.6911847635238,1878.1579977877084,1364.5401907768517,1728.4844327089436,1088.4772715596096,693.0928431848316,395.31973698731764
1867.667877564577,1516.1252719681538,1896.1004815904141,1383.5201093492992,1826.264567371582,1100.739751043219,684.9378473815901,447.78622463947374
1760.1838107296546,1496.3430498311445,1896.7001249865632,1405.7922478841906,1846.0451340593922,1069.8193334617904,705.9621962005783,463.28541182043574
2036.0474613753267,1513.8097630001232,1941.9737823016135,1443.9479766927766,1773.1481548835466,1068.6627696084424,689.8720588222835,394.90469056937775
1783.8499770954809,1489.3259337050376,1939.5683104365091,1478.9976624087035,1755.6928418746854,1064.618233416581,680.3470859800977,407.97934639915616
1865.3139004328182,1518.9200726563156,1867.0797585655848,1438.7583873108363,1775.0656981038137,1044.4553541080923,693.9463453814164,386.2843021135431
1862.5198312652642,1509.7525816983914,1800.7616406713569,1442.4672827156678,1815.1814492260874,1062.1884866111602,688.3041044303475,388.17929735749294
2116.797774932192,1493.1174201700458,1799.5845853728053,1452.1505359206797,1841.1294095049036,1075.8779559437298,654.7481344212722,366.4287327789157
2178.7761714981193,1445.3343444838933,1772.2885907654713,1489.304646150371,1821.5608656559796,1076.5380128535812,721.771923973216,404.756469394623
2042.4566485945174,1448.6143477483938,1784.442576787489,1427.4309553832475,1778.3465437418774,1084.2911621509668,670.4464406133322,388.7613625139306
1873.8994657825174,1381.5209366942593,1761.7367852811306,1398.042839788642,1814.0924256962116,1067.5668045334041,753.643892654135,407.6677716219823
1891.7381062291304,1351.1171629186404,1755.044635520825,1435.561318704052,1829.296143618367,1069.1914389418966,714.7923002733277,364.9464263512128
1928.325176562423,1335.8761336794887,1771.716009928133,1431.6285194024988,1817.050747327103,1077.3182657386974,681.7350638110654,335.4457330501001
1919.473000973633,1348.8821333431652,1911.6951302165533,1413.3361011209731,1816.8125313232283,1067.7268051850313,686.1717651336414,465.81882269427416
1887.5507248120655,1354.6395556531888,1906.5241922227926,1426.424022322942,1837.9867287767386,1063.5887808461173,689.1709005117608,478.49966469797846
1929.043339256102,1368.528283886434,1911.479286206868,1432.085517745906,1831.7093913878375,1072.1836829964418,698.4005462477185,374.4691827728426
1890.4028120864023,1395.0123231941268,1876.9263040995925,1418.356135979825,1811.6595194318795,1110.3930220694701,715.7853448424645,423.73726686195073
1864.210662267259,1373.7059345205287,1927.198485831679,1453.0614920056923,1789.215956771122,1092.0488275041714,739.3219855239024,407.64623516723236
1861.4554103452624,1420.812650196175,1989.075047165919,1469.384220843118,1733.4358827164344,1063.1525975461152,749.8610283780617,441.0058077638548
1843.8826142285886,1451.3283744584937,1999.4075499129603,1483.2609796790643,1726.5206817965334,1050.3251215552634,731.3735871227592,400.7513356590502
1824.1604618655072,1477.2056070885,1927.2066222036408,1558.9008414817092,1785.0685627237692,1046.2223277544263,673.2366063168863,430.1842987743607
1872.9686869105742,1414.4623119841676,1897.7812163065594,1623.081698075005,1796.243258671642,1050.399813464489,650.8300080310568,383.24027441258914
1924.2703261793117,1417.0854147070418,1942.4037353669235,1601.548921078382,1788.985163732442,1037.1846043708817,660.4776984326803,451.4647366202603
1951.8911480830939,1403.522555407544,1958.7038554076184,1548.0659452351892,1772.614027490081,1056.8020944416487,633.7917937217842,468.8361656381176
1969.1003468351455,1323.939221632383,1910.42896760984,1605.7506550443516,1787.4795327743861,1077.893461509436,641.7732361086963,352.9530925972468
2054.2499507386933,1346.308020012455,1856.2473751864727,1574.9126706497261,1799.940502032019,1084.6664032347592,680.644207552571,440.5042604035849
2059.411307372397,1372.3363590468728,1882.4028854129378,1527.3539563369773,1800.2699618809122,1066.8357839044202,713.9405665290498,398.99587556120036
2030.9106178159986,1327.8468040256541,1869.4113469281879,1466.5411377626665,1814.1490490128156,1073.0314085015941,679.995269720669,440.4654805482955
1957.6482829858971,1327.1229933699256,1873.3320976215566,1407.797972518279,1798.0568441972243,1082.9955372098161,647.3436276483656,398.9400055873746
1977.5644214791073,1330.459815694427,1865.7845025826562,1401.221770845883,1817.2395189676067,1102.648526519022,701.373246265531,378.5411193088138
1988.202483322366,1374.3900683077668,1939.7692245304097,1515.6729646242484,1915.8185146230826,1049.378043816403,681.7798584315726,407.1589048446901
1889.6744453109395,1352.0528894765705,2033.7809966559328,1532.422201490151,1831.229278865033,1065.771454973718,690.6080710163288,413.2008414800431
1799.8323668218352,1336.6682562204962,2106.629352170155,1536.0647306850028,1717.2983839538035,1078.0794425200675,681.1672041591039,417.840517034601
1810.6185558155735,1344.3970029701095,2113.4764619510247,1572.167263186462,1638.1016574243363,1077.5681101735538,747.3264071002836,382.9536954191429
1896.5148167759744,1341.0624969340665,2098.809098182679,1552.8490637142017,1593.0375535941357,1076.2961669207284,770.0617764578678,434.59110614561445
1912.6954949269639,1348.4838573221539,2013.7835547993575,1518.1027634405652,1687.01006336659,1064.621583499672,708.3410928228051,454.90367998689965
1922.874273265591,1361.4199430192969,1944.5615554347312,1483.4958634438942,1778.6215831850743,1066.8447335372414,705.4634117845633,424.64773443057857
1944.9425417290843,1337.0381916681595,1921.929737210488,1591.6087227966152,1764.3067720964016,1067.0282935827618,690.9949482258378,437.2227888964039
1977.8368781098068,1355.7126790846985,2013.7133695771277,1658.2976946877661,1747.685977989666,1070.6533830627734,650.7394164326304,429.87217990726197
1980.1154690570552,1331.8516494489943,2023.9737492433928,1694.8200631003056,1764.0220327968339,1072.8710815552872,637.8908288311765,512.2439354348038
