Mean Speckle Flow Index,Mean Speckle Contrast
12018.422593688174,0.06703565732465289
11944.481547944146,0.06725969951313696
11692.59991075466,0.06801491530052796
11698.508278870895,0.06796149825343474
11633.48951345004,0.06819816461942961
11619.304716673112,0.06830485744704237
11610.666196942295,0.06826178313991098
12444.357416348848,0.06574950534141447
13636.97648228205,0.06265685976818465
14244.121931876049,0.06124832654555087
14401.1363043522,0.06093562546514722
14216.147193976129,0.061337395938725045
13781.489330014872,0.0623614681729013
13240.754600473265,0.06364709377444946
12901.584232456731,0.06450959100458205
12479.53826709959,0.06564964666839092
12178.340309850475,0.06642894469122047
11918.239426616388,0.06730496438625147
11943.66803029519,0.06720240659753268
12198.869762684704,0.06644944856586914
12399.525280493906,0.06585769359140169
12520.890796349255,0.06546324076653294
12523.20237759703,0.06549083577440969
12563.325302964779,0.06541314116629306
12426.201911348262,0.06573018003583662
12166.232910897175,0.06647771392965493
11825.413787768028,0.06745054860070308
11616.394799697428,0.06810839499265316
11426.395289711412,0.06872802629475055
11300.047736206705,0.06918686895242465
11107.959565165887,0.06979038900592316
11025.541630001779,0.07006751631712518
10889.435075652751,0.07050498744813881
10827.93440971238,0.07070783752622549
10836.75462251443,0.07073319184955763
10752.730456565228,0.07100331840935062
10883.776652789476,0.07056117102138913
11531.312369705729,0.0684526214051997
12830.132672940694,0.06465101352720747
13638.373729770396,0.06261897537721577
13993.818812728958,0.061788744931208374
13798.838795419533,0.062245111158046866
13421.102423672939,0.06315354121729591
12910.31022194344,0.06448062610887369
12482.643539362194,0.06564147895144001
12140.427473339647,0.06652714432691659
11967.867730868678,0.06707697351051503
11703.255542836017,0.06791141159044375
11591.616963690678,0.06827085945994824
11765.20260569543,0.06771723063460075
11973.968652615218,0.067099212624343
12200.018631497043,0.06638361116220093
12279.8835314189,0.066190686948701
12290.9913594598,0.06613411045256638
12094.926108469917,0.06669523035439882
11942.3910027703,0.06713841915547861
11705.802646490729,0.06785908996921226
11272.87863023172,0.06929013900639831
11106.492317177834,0.06982769846054693
10890.856922422845,0.07059768575986111
10890.142334329608,0.07061741071012183
10831.640201571101,0.07083817657245792
10847.389952291694,0.07079955413432629
10825.72747323966,0.0709362588736017
10892.99276092762,0.07058568923910849
10879.318137498103,0.07060857589638773
10854.248366675081,0.07069727767148554
11207.343385060421,0.06951147004263193
12429.282607873005,0.06576750012979583
13529.568375370915,0.06290280961330846
13920.236791660049,0.06195157849755344
13779.261479886944,0.062236484624527716
13282.929868631734,0.06343604224669191
12650.703076764974,0.06503484563065333
12335.758015587046,0.06589165581997519
12080.769480132985,0.06667886941078627
11931.207775174676,0.06714430336962193
11834.98846025504,0.06745234579070176
11739.703289222418,0.06771484545593487
11737.85080364006,0.06773999384784865
11808.481379878922,0.06745824077598107
12023.42072589197,0.06677948108023105
12095.910431256669,0.06657671485382109
12113.314474766772,0.06655163357918131
11893.390336531209,0.0672422365063142
11732.031477598184,0.06769904289792433
11576.744077155843,0.0681696710608034
11400.663879388016,0.06865524977034668
11133.852404533349,0.06959313753938078
10935.990095375544,0.07028580850483794
10776.8557229318,0.0708117989202157
10786.000864637605,0.07077390543204017
10824.267630169928,0.07060928722421567
