0,1,2,3,4,5,6,7,8
1709.2009358044868,1084.5662449879633,1833.590944081946,1563.5083357419207,3021.749186318087,2640.5923860682105,5210.297981163629,7686.330808557017,5189.065070258328
1613.5932258707053,1080.6409246125559,1933.888018116554,1662.0840701012362,2948.313365800077,2523.568720850909,5299.053834410814,7848.160687753609,5196.051137312185
1569.9763636548103,1089.4761578729454,1908.0740236937759,1611.444456270735,2968.2972044287544,2470.331158099007,5384.551258041632,7911.918213373263,5218.637845947804
1751.71540125736,1073.3463060971394,1853.6295399818216,1554.1207926086709,2952.8255725239396,2389.159783527548,5327.995229458402,8045.103152330567,5151.773513499589
1601.7878403927057,1089.8366132571919,1840.340295668127,1574.199621423024,2881.7857559612903,2349.3676649872828,5376.786344261129,7993.431194931551,5246.970590124276
1757.878044916427,1205.6630739383836,1856.2711790835428,1555.237014539699,2853.135794985128,2347.5170250304263,5304.694332715877,7976.820243511331,5482.411281574465
1744.0191387559812,1263.702421457931,1736.9797606943685,1730.462417672868,2821.4905140635688,2497.1198116031237,5179.716297585832,7895.17965279706,5707.916266650391
1686.9814418496276,1147.3206025832517,1701.4977360994512,1580.1634627661597,2899.514789096005,2646.7160936338732,5094.440724856211,7815.925222850397,5920.253869838089
1653.1522823308765,1121.1632710238496,1884.8056588558852,1707.3496846239136,2773.656431818884,2758.026342611288,4946.542306613559,7654.103905161244,5903.974867862162
1692.9897352195112,1102.8137794639329,1884.0708786614605,1511.814618038175,2736.9142188491824,2785.4731746732414,4864.489784371988,7457.697374789923,6827.0075237273295
1655.863161123963,1141.2080204439453,1876.400205957384,1451.4293198250125,2731.846467199258,2797.2713973027494,4717.13870247858,7457.367082864937,5639.387706634058
1701.059471962409,1153.9072422123406,2979.227846480669,1519.6915696998603,2855.8152142492745,2709.6253293006966,4837.45359611162,7403.440565655243,4987.094656270056
1635.1385457034717,1101.6864952635628,3273.6142248991946,1572.973094766195,3065.5383128400063,2639.2954068861873,5041.359164562817,7395.148325314856,5173.396372542782
1731.5335560241124,1099.2220691252096,2577.470119750402,1608.1321053469915,3231.013157763431,2553.0254353933233,5297.90813043356,7367.365494542125,5217.229745718516
1590.58697295899,1078.3408515980973,2292.436597751224,1720.2002650953132,3156.3137648852767,2528.1562922671187,5368.480864683729,7728.3714331449355,5491.808700444613
1771.8841119176127,1068.326704648028,2344.8677427224393,1675.4341441697152,3251.3156640663233,2396.853930065052,5325.7759659512085,7711.928476889428,5467.248197589817
1668.4126338193919,1133.7874354923629,2127.310498118298,1662.2256121215937,3233.1053366738915,2372.7942057717783,5331.23266173608,7727.171003418705,5285.2739118310665
1627.93626153247,1224.3021709576983,1862.3622788833072,1932.9645769761069,3225.795900789473,2311.8387454771596,5230.267649493836,7728.353868341161,5153.57708083276
1726.195845852103,1141.1740342044409,2045.759298190153,1795.167357865906,3261.020250375176,2336.0454941077005,5237.671455473515,7649.702219005151,6129.690380796198
1689.5647124021107,1126.15852705805,2009.5857376238375,1722.2233579985646,3137.309335906921,2504.731477116695,5089.503352378141,7673.307909701082,5938.156701938447
1670.2798263815937,1126.1943743376737,2095.7098841572442,1599.8578285454473,3228.2542042714276,2696.3304407894434,5045.754698327289,7549.223087847188,5094.886810150327
1732.501210907768,1223.0693722499745,2823.1088687126207,1540.9247260998059,3191.564801749517,2759.419476335197,4953.784570348123,7472.080325064742,5052.751384147377
1811.7256154811025,1104.3612744587117,2543.6988471325544,1515.707613797641,3161.6701980040752,2752.4375834713246,4829.922928018697,7334.630466476752,5158.97133666071
1680.9208122053344,1149.345770829074,2838.1236081964207,1649.3121126436797,3155.9626186777496,2747.590768885065,4665.751177785643,7265.782055014626,5199.671089167059
1711.3249562289184,1227.1302104081194,2653.1000433038434,1646.3590201207676,3350.366449735255,2671.6183801437082,4675.916696809729,7142.19302229538,5383.973442367903
1666.2463244239145,1140.7973166838417,3093.271697054376,1632.9647511006583,3507.2942171868667,2582.795968796212,4891.537306069655,7181.153618769038,5539.754112784674
1568.109483458888,1227.5040989763786,2473.020702010679,1732.2784926361528,3562.0820380625564,2554.077044626617,5089.746966462394,7222.866120818848,5476.1758968242975
1620.6218547430021,1118.9692852867945,2628.691632525545,1693.065545517099,3560.0120679641714,2477.515873247944,5307.366192015783,7259.108458287517,5525.1348116520385
1567.1037807610383,1165.455897436168,1989.7445862662594,1691.6487719270776,3561.4728789948226,2402.7993694916267,5206.121972677234,7395.329867454207,5192.529098458552
1613.145141320881,1154.8245248593917,1892.1786132461607,1788.5958503675824,3541.3054525699845,2456.197151402105,5228.125399578999,7435.66310261567,5165.602444999868
1826.4810859357917,1149.1840050051012,1824.690886125626,1614.4626436239043,3485.587901487431,2321.5073078932887,5225.203954922521,7426.064344055186,5097.014996198086
1732.5424677730362,1131.1798147475793,1889.2059254319283,1651.3426092172654,3557.904334719712,2285.826918913339,5153.133670610885,7487.482966952498,5270.098332633083
1738.0116486897164,1148.084660646462,1685.7767312775923,1656.8512499460335,3523.0433111168877,2423.7595308175687,5089.738244288992,7330.9580286283235,5411.258058708141
1694.2993443217015,1180.6940372916233,1879.477712144181,1664.5738388038098,3734.543864658491,2597.918489373753,5006.394506229123,7521.27484535606,5297.3448062443595
1668.8913260524364,1129.5931319511567,1943.9777113256214,1627.6645769122806,3554.241909750601,2690.7241404295974,4984.76731792025,7689.875352275226,5131.05372392432
1659.5465768799104,1100.0706468960288,1827.0843799914717,1827.9436690853481,3508.3656939514135,2674.6387724235374,4845.435138180539,7977.956653953846,5119.2563958546625
1628.9068218887264,1100.2621124839561,1860.2622011158264,1892.1339141536366,3491.115174301306,2613.840573685328,4619.984357259231,7913.064133058041,5824.823128931556
1571.474284965775,1096.5531948393088,1800.2327460303497,1716.3502609008422,3682.2448055574746,2569.9642824006683,4804.551905105183,7206.134184289363,6235.275084793958
1554.1613003379935,1028.6943162476427,1821.4176013910626,1844.082924720859,3744.2122423942064,2482.5773700049012,4827.400002071424,7566.495373383817,5960.192248920258
1521.8654434345162,1117.2487276324002,1783.7232243537746,1883.7738004286712,3817.290025383919,2399.3215025846093,5171.916079890615,7382.601402111498,6123.6713157895465
1565.9796631873603,1228.0099292406076,1660.0275122819676,1813.312696417844,3795.306481453982,2304.181357315082,5219.2145110659,7087.408476297365,5725.392787550651
1609.4680115181459,1267.4290369740584,1644.0852489562951,1758.3023575063175,3683.5247191798903,2289.1142979070873,5250.615063446448,7328.0687014374025,5364.4660659223955
1715.05043708136,1142.609697957862,1644.7357770966578,1842.4226265476966,3655.7567956096395,2183.5215515207747,5235.239893523878,7795.456835179049,5319.607864440171
1790.9407073988177,1183.6922632426308,1630.1254426639118,1682.7457359699092,3661.004071528241,2111.5523770514337,5307.016216856913,8099.960175228992,5226.007726276339
1750.0339775902214,1177.1381643045693,1495.5779303653671,1795.7033355287163,3581.477201233466,2144.039394431744,5526.240476418918,7983.834319150597,5280.808891592345
1752.5223640939807,1338.8883678726618,1610.6717691489118,1735.651101249921,3872.6755953750826,2245.9773566518006,5497.816868344742,7872.370469176982,5225.089132734356
1755.3011761991056,1145.6828020215094,1754.775420228031,1626.193300989104,3590.6849562300026,2406.975786718166,5192.045643491161,7677.1023701593,5169.219832399804
1688.0427505066718,1238.4225637112522,1614.6543921538628,1762.9841830232401,3471.972245304638,2536.614730679113,5017.512747242737,7651.734043347004,5200.603281744734
