,0,1,2,3,4,5,6,7,8,9,10
0,0.3814706906579113,0.24517162362638284,0.23291496851836366,0.23205659259085737,0.2286675148968595,0.22789950728253544,0.22743893988764852,0.22428597847145765,0.22164302363918834,0.22480531513954446,0.22567567793399293
1,0.3878381896616414,0.24501428157529617,0.2362723078730196,0.23108738289986885,0.23020311790252818,0.22791137529111988,0.22738047769828323,0.22368268454534224,0.2219793815350719,0.22450060061617047,0.22688033399462504
2,0.3893593598052846,0.2443225368910401,0.23617282248927685,0.23022398656847362,0.23066684530004994,0.228822400103428,0.22672121197822423,0.22590601936095417,0.22081079335478782,0.22177441897436953,0.2243205373623187
3,0.3878938637052144,0.24272615112998747,0.23332147596095137,0.2310714098693942,0.22820968532830563,0.2249598872613722,0.2277487175361026,0.22496888920760488,0.22103327417653917,0.22234829290623603,0.22456810791349377
4,0.3817472465671828,0.24262096734183225,0.234944138602608,0.2297093689268611,0.22895327923826309,0.22592017560840344,0.22507347432809083,0.22343665328586143,0.22162129994109445,0.2206349317162285,0.2265625329966632
5,0.3849391211605295,0.2454511749497006,0.23295361235807663,0.2306994077300978,0.2280785400192097,0.2263200788893419,0.2275758100436209,0.2248692439356147,0.2228999077221597,0.2243385278572595,0.22505863716366134
6,0.3819809877909748,0.24249701984386415,0.234198408197409,0.2310736173550116,0.22990309767794423,0.22329486594369016,0.22546870055597149,0.22551997848899097,0.22278702259470745,0.2214700697848302,0.22599510801443687
7,0.38856698558749,0.24076631904204185,0.23433360382255794,0.23154524270715715,0.22759969705370836,0.22306300326718168,0.22781295862848916,0.2260173758500297,0.22251191904088705,0.22461292857285983,0.22637672823270405
8,0.38342514211191797,0.2424772168964144,0.23357922965866942,0.2309736669885538,0.22925424005072692,0.22393799234893474,0.22796319300367918,0.22573941026775277,0.221899938574596,0.22308937304972365,0.22551039928245478
9,0.38347818261827055,0.24380716736548186,0.23654248951579349,0.2301076312531481,0.2284801424608353,0.21970909988035142,0.22796204241738938,0.22638906676666726,0.22216316158728786,0.2220915821009278,0.2258425014058313
10,0.3780021483639894,0.2448864550147891,0.23334902943858765,0.23060537771487236,0.23057354116460593,0.22286843543135693,0.225770959872877,0.2250256760084627,0.2219627639149973,0.22343803366223977,0.22720081685140686
11,0.3866052409643878,0.24668233372951154,0.2321340122004345,0.23086119878743247,0.22991239321193166,0.21774888099604175,0.22591975979291745,0.22541377434056975,0.22324452688442492,0.22052492888273775,0.22624883321635011
12,0.38834165616968497,0.24531607974751282,0.23618823859402396,0.23003655919072644,0.23024264956959548,0.22080923535162592,0.22581129736351202,0.22290932854519857,0.2220222271526278,0.22216903994598383,0.22711193039997846
13,0.3831066725411281,0.24557821129968774,0.2306969664636988,0.23051659409581549,0.2280817139860373,0.22381476173845494,0.2279960625743524,0.22529224074769838,0.22190195589396078,0.21993702602218024,0.22579220683514564
14,0.38757029582260627,0.2463694729850261,0.23321835954397993,0.2302649347514507,0.22746110701666103,0.21943710410368744,0.22782647706633732,0.22425995532903556,0.22140618403889153,0.22356290711313553,0.22790287381074406
15,0.38935828883878015,0.24536890671458292,0.23142906680272649,0.23097283343729877,0.22903272311257125,0.22699392632063373,0.22731347315518752,0.224360859639023,0.22372472246610128,0.2225958135243929,0.22869308950196351
16,0.3661982376568443,0.24565639632499273,0.23363947199109364,0.23200803238484766,0.22920359424375342,0.22064062445866245,0.22834067523568596,0.2256096808645407,0.22093180415784477,0.22447557079766747,0.22790121057240026
17,0.3840122985234939,0.241473381983463,0.23496792146332782,0.23105676437117492,0.23078770783022046,0.2215455979134978,0.22692150196014124,0.22507514453560437,0.22334164575426507,0.22407179432427698,0.22584814634920208
18,0.37629184782171615,0.24665049167349595,0.23140569458186966,0.2310057857765781,0.23143735669709833,0.22750516398250753,0.2272123971712092,0.22323283642536773,0.22048502612247114,0.2238985180801908,0.22524012522374925
19,0.37438216047127165,0.24187584024617317,0.23474123667866315,0.23188064885846746,0.23011899317336004,0.22126505980878933,0.2281849721162984,0.22318094161289911,0.22294170065809787,0.22206520015549588,0.22643098341267562
