0,1,2,3,4,5,6,7,8,9,10,11,12
3927.7238245266035,3365.61709434502,3254.0728459183674,4192.005907985344,4283.978060866507,4752.974432764171,7037.6940671705015,983.6130876103674,1199.2172340671423,720.9670366413785,596.4416068833739,356.54515013978386,670.4613882384737
4332.585891388954,3298.606063519743,3215.332584625901,4240.263498991134,4070.3609567680337,4718.672373535582,7874.438061331775,1050.954162506366,1099.3506622245345,663.3392315984302,958.4741092181248,367.4882108093852,743.6655711030747
4330.384734619101,3253.0354670765632,3255.545706998979,3982.6546608903823,3777.144388657587,4788.981231761463,6820.806137374758,1076.6559260471022,1099.0044774908017,679.1594894526161,729.8890885688884,466.4194489081565,674.3762206470341
4314.800774336727,3232.23386539493,2983.0967671485714,4125.349351815559,3787.975844514518,4702.584921155508,6548.38965096658,1171.4786496501927,1097.0992950256689,823.2874122477641,695.9362258441316,366.48826512258944,641.0474298359738
4415.604729199522,3516.55352181261,2958.9808070159797,4019.5781719633655,3811.0952884121434,4863.403743652601,6517.671619026794,998.0866290018836,1163.1657349464485,715.179898758841,681.2931924606552,301.421088975107,736.4914404376914
4353.4829627167255,3789.3359142883946,2835.6518876232276,3868.960279045415,3738.4955551008356,4592.05748851733,6024.363229301871,989.8440669105474,1136.6804839942847,693.3900701916401,671.6738335018047,299.7689905659897,820.1035890875658
4360.327613701025,3821.3561815062108,3102.6389319170075,3851.853868025923,3565.6667831899226,4523.102799923643,6062.1961836024175,1000.9331346626053,1048.0602483363587,677.8374075158255,638.9778812660048,335.0863924597966,613.645681428107
4115.82535883502,4038.2326870501925,2761.143270146778,3717.2871243136897,3669.406545747793,4357.621540671002,6121.307897591842,1107.024335850079,1074.224594581584,649.749251291488,687.9359912902233,331.7854539705504,643.533862382708
4044.99130803033,3838.7084579154666,2950.5055689480027,3613.023234176583,4037.2863163266215,4269.707133973182,6264.617897173776,992.7104587703034,1100.9266352352226,692.4180933757273,830.9393356844598,395.1614560915324,702.626164691552
4016.827820289151,3791.1416834857637,3014.657333362229,3657.8074952017096,4255.727563178305,4187.576226177585,6427.83796492021,1111.77173183526,1096.661800843053,708.5350215897629,729.5452764452588,463.21837249435794,691.1263023075458
3781.959344878916,3718.338750094062,3237.0687971631205,3646.9088917446134,4225.002704604985,4112.729083525129,6329.525471679442,1123.0120570077324,1204.6335222514156,669.6177387757774,831.1035718913121,328.9581312652905,606.9896799177504
3761.788992568594,3715.8742590699017,3224.1925811702217,3764.5977383934987,4321.170069903728,4082.402343320722,6740.474669544838,1086.387564156997,1165.2858679337528,667.3875633304391,772.4812646218985,321.6224985413364,648.7681219394448
3693.5006631976325,3414.042741581053,3389.9436494687443,3994.473113788821,4262.259381388537,4391.113654194179,6809.784972876558,973.0325496631767,1157.2723479729452,849.4637711488944,718.1851408905761,295.8465329109469,711.498514792227
